scr_selcode,sub_id3,sub_name,scr_credit,scj_scr_mso,scr_examid,scr_examfn,scr_exambf,cls_name,scr_precnt,scr_acptcnt,scr_remarks,unt_ls,cls_id,sub_id,scr_dup,scr_ldl,scr_english
2677,KORN1001,韓文(一),2.0,選修,否,否,否,應用外語選修,68.0,61.0,開放給全校各年級學生修習，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,74231,004,課堂教學,N
2678,KORN1001,韓文(一),2.0,選修,否,否,否,應用外語選修,68.0,68.0,"本課程保留供大一大二生優先選課，""預選"" 及""註冊選課日""時鎖班, 校定加退選日將開放全校學士班一般生線上自由加退選。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。",8888,XA01101,74231,005,課堂教學,N
2679,KORN1001,韓文(一),2.0,選修,否,否,否,應用外語選修,68.0,59.0,開放給全校各年級學生修習，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,74231,006,課堂教學,N
2680,KORN1001,韓文(一),2.0,選修,否,否,否,應用外語選修,68.0,62.0,開放給全校各年級學生修習，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,74231,007,課堂教學,N
2681,KORN1002,韓文(二),2.0,選修,否,否,否,應用外語選修,68.0,59.0,修習過韓文(一)之學生始能選修，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,74232,002,課堂教學,N
2682,KORN1002,韓文(二),2.0,選修,否,否,否,應用外語選修,68.0,60.0,修習過韓文(一)之學生始能選修，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,74232,003,課堂教學,N
2683,KORN1002,韓文(二),2.0,選修,否,否,否,應用外語選修,68.0,59.0,修習過韓文(一)之學生始能選修，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,74232,004,課堂教學,N
2684,KORN1003,韓文(三),2.0,選修,否,否,否,應用外語選修,68.0,48.0,修習過韓文(一)(二)之學生始可選修。選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,74233,001,課堂教學,N
2685,KORN1004,韓文(四),2.0,選修,否,否,否,應用外語選修,68.0,63.0,修習過韓文(一)(二)(三)之學生始可選修。選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,74234,001,課堂教學,N
2686,JAPN1001,日文(一),2.0,選修,否,否,否,應用外語選修,65.0,59.0,"本課程先供大一大二生選課:""預選"" 及""註冊選課日""時鎖班, 校定加退選日將開放全校學士班一般生線上自由加退選。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。",8888,XA01101,97100,001,課堂教學,N
2687,JAPN1001,日文(一),2.0,選修,否,否,否,應用外語選修,68.0,67.0,"本課程保留供大一大二生優先選課，""預選"" 及""註冊選課日""時鎖班, 校定加退選日將開放全校學士班一般生線上自由加退選。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。",8888,XA01101,97100,002,課堂教學,N
2688,JAPN1001,日文(一),2.0,選修,否,否,否,應用外語選修,68.0,66.0,"本課程保留供大一大二生優先選課，""預選"" 及""註冊選課日""時鎖班, 校定加退選日將開放全校學士班一般生線上自由加退選。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。",8888,XA01101,97100,003,課堂教學,N
2689,JAPN1001,日文(一),2.0,選修,否,否,否,應用外語選修,68.0,57.0,開放給全校各年級學生修習，選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97100,004,課堂教學,N
2690,JAPN1001,日文(一),2.0,選修,否,否,否,應用外語選修,68.0,59.0,開放給全校各年級學生修習，選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97100,007,課堂教學,N
2691,JAPN1001,日文(一),2.0,選修,否,否,否,應用外語選修,68.0,59.0,開放給全校各年級學生修習，選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97100,011,課堂教學,N
2692,JAPN1001,日文(一),2.0,選修,否,否,是,應用外語選修,68.0,64.0,開放給全校各年級學生修習，選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97100,015,課堂教學,N
2693,JAPN1001,日文(一),2.0,選修,否,否,是,應用外語選修,68.0,56.0,開放給全校各年級學生修習，選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97100,018,課堂教學,N
2694,JAPN1001,日文(一),2.0,選修,否,否,否,應用外語選修,68.0,61.0,開放給全校各年級學生修習，選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97100,019,課堂教學,N
2695,JAPN1002,日文(二),2.0,選修,否,否,否,應用外語選修,68.0,36.0,修習過日文(一)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97150,002,課堂教學,N
2696,JAPN1002,日文(二),2.0,選修,否,否,否,應用外語選修,68.0,64.0,修習過日文(一)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97150,003,課堂教學,N
2697,JAPN1002,日文(二),2.0,選修,否,否,否,應用外語選修,68.0,66.0,修習過日文(一)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97150,005,課堂教學,N
2698,JAPN1002,日文(二),2.0,選修,否,否,是,應用外語選修,68.0,47.0,修習過日文(一)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97150,006,課堂教學,N
2699,JAPN1002,日文(二),2.0,選修,否,否,是,應用外語選修,68.0,51.0,修習過日文(一)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97150,007,課堂教學,N
2700,JAPN1002,日文(二),2.0,選修,否,否,否,應用外語選修,68.0,67.0,修習過日文(一)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97150,008,課堂教學,N
2701,JAPN1002,日文(二),2.0,選修,否,否,否,應用外語選修,68.0,65.0,修習過日文(一)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97150,009,課堂教學,N
2702,JAPN1002,日文(二),2.0,選修,否,否,否,應用外語選修,68.0,31.0,修習過日文(一)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97150,012,課堂教學,N
2703,JAPN1002,日文(二),2.0,選修,否,否,是,應用外語選修,68.0,60.0,修習過日文(一)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97150,014,課堂教學,N
2704,JAPN1002,日文(二),2.0,選修,否,否,否,應用外語選修,68.0,53.0,修習過日文(一)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97150,015,課堂教學,N
2705,JAPN1002,日文(二),2.0,選修,否,否,否,應用外語選修,65.0,45.0,"本課程為外文系專班:""預選"" 及""註冊選課日""時鎖班, 校定加退選日將開放全校學士班一般生線上自由加退選。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。",8888,XA01101,97150,016,課堂教學,N
2706,JAPN1003,日文(三),2.0,選修,否,否,否,應用外語選修,65.0,53.0,修習過日文(一)日文(二)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97200,001,課堂教學,N
2707,JAPN1003,日文(三),2.0,選修,否,否,否,應用外語選修,65.0,42.0,修習過日文(一)日文(二)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97200,002,課堂教學,N
2708,JAPN1003,日文(三),2.0,選修,否,否,否,應用外語選修,68.0,57.0,修習過日文(一)日文(二)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97200,003,課堂教學,N
2709,JAPN1004,日文(四),2.0,選修,否,否,否,應用外語選修,68.0,57.0,"本課程為外文系專班:""預選"" 及""註冊選課日""時鎖班, 校定加退選日將開放全校學士班一般生線上自由加退選。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。",8888,XA01101,97201,001,課堂教學,N
2710,JAPN1004,日文(四),2.0,選修,否,否,否,應用外語選修,65.0,37.0,修習過日文(一)日文(二)日文(三)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97201,002,課堂教學,N
2711,JAPN1004,日文(四),2.0,選修,否,否,否,應用外語選修,65.0,35.0,修習過日文(一)日文(二)日文(三)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97201,003,課堂教學,N
2712,JAPN3002,日本文化,2.0,選修,否,否,否,應用外語選修,68.0,31.0,修習過日文(一)日文(二)日文(三)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97204,001,課堂教學,N
2713,JAPN3003,觀光日語,2.0,選修,否,否,否,應用外語選修,68.0,43.0,"本課程為外文系專班:""預選"" 及""註冊選課日""時鎖班, 校定加退選日將開放全校學士班一般生線上自由加退選。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。",8888,XA01101,97207,001,課堂教學,N
2714,JAPN3003,觀光日語,2.0,選修,否,否,否,應用外語選修,68.0,55.0,修習過日文(一)日文(二)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97207,002,課堂教學,N
2715,JAPN2002,日文習作(二),2.0,選修,否,否,否,應用外語選修,45.0,11.0,修習過日文(一)日文(二)日文(三)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97245,001,課堂教學,N
2716,JAPN3005,日語短劇,2.0,選修,否,否,否,應用外語選修,68.0,28.0,"本課程為外文系專班:""預選"" 及""註冊選課日""時鎖班, 校定加退選日將開放全校學士班一般生線上自由加退選。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。",8888,XA01101,97248,001,課堂教學,N
2717,JAPN2005,日語讀解,2.0,選修,否,否,否,應用外語選修,68.0,50.0,修習過日文(一)日文(二)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97249,001,課堂教學,N
2719,JAPN2005,日語讀解,2.0,選修,否,否,是,應用外語選修,68.0,22.0,修習過日文(一)日文(二)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97249,003,課堂教學,N
2720,JAPN2005,日語讀解,2.0,選修,否,否,否,應用外語選修,40.0,34.0,修習過日文(一)日文(二)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97249,004,課堂教學,N
2721,SPAN1001,西班牙文(一),2.0,選修,否,否,否,應用外語選修,68.0,60.0,開放給全校各年級學生修習，選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97350,010,課堂教學,N
2722,SPAN1001,西班牙文(一),2.0,選修,否,否,否,應用外語選修,68.0,63.0,開放給全校各年級學生修習，選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97350,011,課堂教學,N
2723,SPAN1002,西班牙文(二),2.0,選修,否,否,否,應用外語選修,40.0,19.0,修習過西文(一)之學生始可選修。選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97400,002,課堂教學,N
2724,SPAN1002,西班牙文(二),2.0,選修,否,否,否,應用外語選修,68.0,39.0,修習過西文(一)之學生始可選修。選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97400,003,課堂教學,N
2725,SPAN1002,西班牙文(二),2.0,選修,否,否,否,應用外語選修,68.0,66.0,"本課程為外文系專班:""預選"" 及""註冊選課日""時鎖班, 校定加退選日將開放全校學士班一般生線上自由加退選。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。",8888,XA01101,97400,004,課堂教學,N
2726,SPAN1002,西班牙文(二),2.0,選修,否,否,否,應用外語選修,68.0,51.0,修習過西文(一)之學生始可選修。選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97400,005,課堂教學,N
2727,SPAN1002,西班牙文(二),2.0,選修,否,否,否,應用外語選修,68.0,61.0,修習過西文(一)之學生始可選修。選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97400,006,課堂教學,N
2728,FREN1001,法文(一),2.0,選修,否,否,是,應用外語選修,68.0,60.0,開放給全校各年級學生修習，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言。,8888,XA01101,97500,001,課堂教學,N
2729,FREN1001,法文(一),2.0,選修,否,否,是,應用外語選修,68.0,59.0,開放給全校各年級學生修習，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97500,003,課堂教學,N
2730,FREN1001,法文(一),2.0,選修,否,否,否,應用外語選修,68.0,58.0,開放給全校各年級學生修習，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97500,004,課堂教學,N
2731,FREN1002,法文(二),2.0,選修,否,否,是,應用外語選修,40.0,35.0,修習過法文(一)之學生始能選修，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97550,001,課堂教學,N
2732,FREN1002,法文(二),2.0,選修,否,否,否,應用外語選修,68.0,23.0,修習過法文(一)之學生始能選修，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97550,002,課堂教學,N
2734,SPAN1004,西班牙文(四),2.0,選修,否,否,是,應用外語選修,68.0,57.0,"本課程為外文系專班:""預選"" 及""註冊選課日""時鎖班, 校定加退選日將開放全校學士班一般生線上自由加退選。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。",8888,XA01101,97580,001,課堂教學,N
2735,SPAN1004,西班牙文(四),2.0,選修,否,否,否,應用外語選修,68.0,38.0,"本課程為外語教學中心西語計畫專班:""註冊選課日""時鎖班, 校定加退選日將開放全校學士班一般生線上自由加退選。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。",8888,XA01101,97580,002,課堂教學,N
2736,SPAN2002,西語跨文化溝通(二),2.0,選修,否,否,否,應用外語選修,68.0,32.0,"本課程為外文系專班:""預選"" 及""註冊選課日""時鎖班, 校定加退選日將開放全校學士班一般生線上自由加退選。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。",8888,XA01101,97582,001,課堂教學,N
2737,SPAN2002,西語跨文化溝通(二),2.0,選修,否,否,是,應用外語選修,68.0,30.0,修習過西班牙文(一)、(二)之學生始能選修，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97582,002,課堂教學,N
2738,THAI1001,泰語(一),2.0,選修,否,否,是,應用外語選修,68.0,57.0,開放給全校各年級學生修習，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97590,001,課堂教學,N
2739,THAI1002,泰語(二),2.0,選修,否,否,是,應用外語選修,68.0,21.0,開放給全校已取得泰語(一)學分之學生修習，選課注意事項請見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97591,001,課堂教學,N
2740,GERM1001,德文(一),2.0,選修,否,否,是,應用外語選修,68.0,60.0,開放給全校各年級學生修習，選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97700,002,課堂教學,N
2741,GERM1001,德文(一),2.0,選修,否,否,否,應用外語選修,68.0,54.0,開放給全校各年級學生修習，選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97700,003,課堂教學,N
2742,GERM1002,德文(二),2.0,選修,否,否,否,應用外語選修,68.0,23.0,修習過德文(一)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97750,001,課堂教學,N
2743,GERM1002,德文(二),2.0,選修,否,否,是,應用外語選修,68.0,41.0,修習過德文(一)之學生始可選修。選課注意事項見本校MYFCU公告。境外生修習第二外語課程，不得修習所屬國籍之官方語言課程。,8888,XA01101,97750,002,課堂教學,N
3582,SPAN2005,西班牙文會話,2.0,選修,否,否,否,應用外語選修,68.0,22.0,本課程為外文系專班，註冊選課日時鎖班，校定加退選日第一天起將開放全校學士班一般生線上自由加退選。,8888,XA01101,81474,001,課堂教學,N
2745,ENGL3124,分級讀本寫作,2.0,選修,否,否,否,應用英語選修,32.0,19.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,08015,001,課堂教學,N
2746,ENGL3116,有效對話的跨文化實踐,2.0,選修,否,否,是,應用英語選修,60.0,27.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,16941,001,課堂教學,N
2747,ENGL3117,從電影看多元文化,2.0,選修,否,否,是,應用英語選修,60.0,53.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,51091,001,課堂教學,N
2748,ENGL3118,從英文時事看世界,2.0,選修,否,否,否,應用英語選修,60.0,22.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,51092,001,課堂教學,N
2749,ENGL3121,從電影中的文化反思看性別多元議題,2.0,選修,否,否,否,應用英語選修,60.0,42.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,51095,001,課堂教學,N
2750,ENGL3119,電影與文學,2.0,選修,否,否,否,應用英語選修,60.0,43.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,53775,001,課堂教學,N
2751,ENGL3120,實用旅遊情境英語,2.0,選修,否,否,否,應用英語選修,60.0,47.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,67159,001,課堂教學,N
2752,ENGL3112,學術英語簡報,2.0,選修,否,否,否,應用英語選修,60.0,19.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,67962,001,課堂教學,N
2753,ENGL3113,學術英文閱讀,2.0,選修,否,否,否,應用英語選修,60.0,60.0,本班課程內容偏向托福類閱讀班，且為校課程之共同選修課，非畢業班，加退選皆採網路選課。,8888,XA02101,67963,001,課堂教學,N
2754,ENGL3114,學術英文寫作,2.0,選修,否,否,否,應用英語選修,32.0,18.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,67964,001,課堂教學,N
2755,ENGL3108,辦公室英文技巧,2.0,選修,否,否,否,應用英語選修,60.0,48.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,71591,001,課堂教學,N
2756,ENGL3101,雅思寫作,2.0,選修,否,否,否,應用英語選修,45.0,37.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。建議多益600分以上學生選讀。,8888,XA02101,72791,001,課堂教學,N
2757,ENGL3103,托福網路測驗聽力與閱讀,2.0,選修,否,否,否,應用英語選修,32.0,29.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,72793,001,課堂教學,N
2758,ENGL3104,多益聽力與閱讀:高級班,2.0,選修,否,否,否,應用英語選修,60.0,61.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。建議多益400分以上的同學選讀。,8888,XA02101,81184,001,課堂教學,N
2759,ENGL3105,多益聽力與閱讀:中級班,2.0,選修,否,否,是,應用英語選修,60.0,57.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,81185,001,課堂教學,N
2760,ENGL3106,職場英語口語表達,2.0,選修,否,否,否,應用英語選修,60.0,56.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,87025,001,課堂教學,N
2761,ENGL3107,職場英文寫作,2.0,選修,否,否,否,應用英語選修,32.0,28.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,87026,001,課堂教學,N
2764,ENGL3123,英語導覽與解說技巧,2.0,選修,否,否,否,應用英語選修,45.0,35.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,97468,001,課堂教學,N
2765,ENGL3111,英語教學活動設計,2.0,選修,否,否,否,應用英語選修,60.0,46.0,本班為校課程之共同選修課並非畢業班，加退選皆採網路選課。,8888,XA02101,98547,001,課堂教學,N
3527,ENGL3121,從電影中的文化反思看性別多元議題,2.0,選修,否,否,否,應用英語選修,60.0,53.0,,8888,XA02101,51095,002,課堂教學,N
3571,ENGL3119,電影與文學,2.0,選修,否,否,否,應用英語選修,60.0,49.0,,8888,XA02101,53775,002,課堂教學,N
3631,ENGL3105,多益聽力與閱讀:中級班,2.0,選修,否,否,否,應用英語選修,60.0,39.0,,8888,XA02101,81185,002,課堂教學,N
2766,GEHS1023,人生哲學,2.0,選修,否,否,否,通識－人文(H),70.0,63.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH004,001,課堂教學,N
2767,GEHS1023,人生哲學,2.0,選修,否,否,否,通識－人文(H),70.0,68.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH004,002,課堂教學,N
2768,GEHS1023,人生哲學,2.0,選修,否,否,否,通識－人文(H),60.0,56.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH004,003,課堂教學,N
2769,GEHS1023,人生哲學,2.0,選修,否,否,否,通識－人文(H),60.0,57.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH004,004,課堂教學,N
2770,GEHS1014,中國文物欣賞,2.0,選修,否,否,否,通識－人文(H),70.0,68.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH006,001,課堂教學,N
2771,GEHS1014,中國文物欣賞,2.0,選修,否,否,否,通識－人文(H),70.0,70.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH006,002,課堂教學,N
2772,GEHS1033,佛家思想,2.0,選修,否,否,否,通識－人文(H),77.0,68.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH017,001,課堂教學,N
2773,GEHS1022,詩詞欣賞,2.0,選修,否,否,否,通識－人文(H),72.0,67.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH026,012,課堂教學,N
2774,GEHS1022,詩詞欣賞,2.0,選修,否,否,否,通識－人文(H),72.0,66.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH026,013,課堂教學,N
2775,GEHS1035,戲劇概論,2.0,選修,否,否,否,通識－人文(H),40.0,37.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH030,001,課堂教學,N
2776,GEHS1035,戲劇概論,2.0,選修,否,否,否,通識－人文(H),55.0,52.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH030,002,課堂教學,N
2777,GEHS1035,戲劇概論,2.0,選修,否,否,否,通識－人文(H),55.0,54.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH030,003,課堂教學,N
2778,GEHS1029,日本歷史與文化,2.0,選修,否,否,否,通識－人文(H),100.0,97.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH042,001,課堂教學,N
2779,GEHS1029,日本歷史與文化,2.0,選修,否,否,否,通識－人文(H),100.0,99.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH042,002,課堂教學,N
2780,GEHS1029,日本歷史與文化,2.0,選修,否,否,否,通識－人文(H),100.0,94.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH042,003,課堂教學,N
2781,GEHS1045,文學與生活,2.0,選修,否,否,否,通識－人文(H),78.0,66.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH044,002,課堂教學,N
2782,GEHS1045,文學與生活,2.0,選修,否,否,否,通識－人文(H),79.0,71.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH044,003,課堂教學,N
2783,GEHS1061,台灣民間信仰,2.0,選修,否,否,否,通識－人文(H),70.0,67.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH209,001,課堂教學,N
2784,GEHS1061,台灣民間信仰,2.0,選修,否,否,否,通識－人文(H),72.0,72.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH209,002,課堂教學,N
2785,GEHS1061,台灣民間信仰,2.0,選修,否,否,否,通識－人文(H),72.0,72.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH209,003,課堂教學,N
2786,GEHS1061,台灣民間信仰,2.0,選修,否,否,否,通識－人文(H),72.0,71.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH209,004,課堂教學,N
2787,GEHS1061,台灣民間信仰,2.0,選修,否,否,否,通識－人文(H),72.0,70.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH209,005,課堂教學,N
2788,GEHS1066,生死與哲學,2.0,選修,否,否,否,通識－人文(H),60.0,60.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH212,001,課堂教學,N
2789,GEHS1066,生死與哲學,2.0,選修,否,否,否,通識－人文(H),60.0,56.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH212,002,課堂教學,N
2790,GEHS1055,宗教與人生,2.0,選修,否,否,否,通識－人文(H),77.0,74.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH215,010,課堂教學,N
2791,GEHS1055,宗教與人生,2.0,選修,否,否,否,通識－人文(H),72.0,71.0,This course is taught in English. Please check with each department whether it is included in the graduation credits.,8888,XC01129,GH215,011,課堂教學,Y
2792,GEHS1063,音樂與人生,2.0,選修,否,否,是,通識－人文(H),60.0,60.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH218,003,課堂教學,N
2793,GEHS1063,音樂與人生,2.0,選修,否,否,是,通識－人文(H),100.0,99.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH218,005,課堂教學,N
2794,GEHS1063,音樂與人生,2.0,選修,否,否,是,通識－人文(H),60.0,60.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH218,006,課堂教學,N
2796,GEHS1077,影視與歷史,2.0,選修,否,否,否,通識－人文(H),60.0,57.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH230,001,課堂教學,N
2797,GEHS1079,應用文,2.0,選修,否,否,否,通識－人文(H),78.0,71.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH232,004,課堂教學,N
2798,GEHS1079,應用文,2.0,選修,否,否,否,通識－人文(H),72.0,69.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH232,021,課堂教學,N
2799,GEHS1080,表演藝術概論與實務,2.0,選修,否,否,否,通識－人文(H),40.0,35.0,是否列入畢業學分請至各系確認。,8888,XC01129,GH236,001,課堂教學,N
