scr_selcode,sub_name,scr_credit,scj_scr_mso,cls_name,scr_period,scr_precnt,scr_acptcnt,scr_remarks
669,品牌與時尚學,3,必修,行銷二乙,(三)02-04 科航B102 簡士超,145,158,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
670,品牌與時尚學實習,0,必修,行銷二乙,(二)12-13 科航B102,145,158,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
671,零售與通路經營,3,必修,行銷二乙,(五)02-04 資電222(第三國會廳) 何晉瑋,145,155,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
672,敘事視覺化,3,選修,行銷二乙,(一)07-09 人707 李悅端,60,62,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
673,茶道與生活空間之美,3,選修,行銷二乙,(二)02-04 商410 蘇維祺,25,25,本課程限行銷系同學選課；本課程採報名制。
674,品牌識別設計,3,選修,行銷二乙,(四)06-08 科航203 李宜靜,60,60,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。(本門需自備筆電上課，以60人為限)
675,時尚攝影與新媒體,3,選修,行銷二乙,(三)08-10 商306 王怡婷,60,75,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
676,展場空間設計與繪圖設計,3,選修,行銷二乙,(二)06-08 行政二館105-電腦實習室 程英斌,60,56,
677,圖文動態編輯與行銷溝通,3,選修,行銷二乙,(一)11-13 行政二館105-電腦實習室 沈信宏,60,56,
678,互動設計與參與式行銷,3,必修,行銷三甲,(二)06-08 科航202 李宜靜,80,80,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
679,消費者行為,3,必修,行銷三甲,(三)02-04 商408 李元恕,80,77,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
682,服務業行銷,3,必修,行銷三甲,(五)02-04 學219(第九國會廳) 王郁彬,145,149,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
683,生命故事探索,3,選修,行銷三甲,(四)08-10 商408 王怡婷,60,53,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
685,數位行銷專題實作,3,選修,行銷三甲,(三)07-09 商204 葉俊亨,80,36,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
680,互動設計與參與式行銷,3,必修,行銷三乙,(三)02-04 商304 李宜靜,80,65,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
681,消費者行為,3,必修,行銷三乙,(四)02-04 商406 李元恕,80,74,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
682,服務業行銷,3,必修,行銷三乙,(五)02-04 學219(第九國會廳) 王郁彬,145,149,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
683,生命故事探索,3,選修,行銷三乙,(四)08-10 商408 王怡婷,60,53,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
685,數位行銷專題實作,3,選修,行銷三乙,(三)07-09 商204 葉俊亨,80,36,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
686,品牌行銷企業實習,9,選修,行銷四甲,"(五)00     未排教室 王郁彬,李悅端,李宜靜,何晉瑋,葉俊亨",60,16,此門課程為專業實習課程，需簽訂三方合約；未簽約不得選課。
687,品牌行銷企業實習 (二),3,選修,行銷四甲,(四)00     未排教室 李宜靜,60,1,此門課程為專業實習課程，需簽訂三方合約；未簽約不得選課。
688,品牌行銷企業實習(三),6,選修,行銷四甲,"(三)00     未排教室 李悅端,丁美靜",60,2,此門課程為專業實習課程，需簽訂三方合約；未簽約不得選課。
689,策略行銷管理,3,選修,行銷四甲,(三)02-04 人B117A 丁美靜,40,14,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
690,機器學習與Python行銷數據分析,3,選修,行銷四甲,(五)06-08 紀104 周進華,60,46,此門課程須自備筆電。
686,品牌行銷企業實習,9,選修,行銷四乙,"(五)00     未排教室 王郁彬,李悅端,李宜靜,何晉瑋,葉俊亨",60,16,此門課程為專業實習課程，需簽訂三方合約；未簽約不得選課。
687,品牌行銷企業實習 (二),3,選修,行銷四乙,(四)00     未排教室 李宜靜,60,1,此門課程為專業實習課程，需簽訂三方合約；未簽約不得選課。
688,品牌行銷企業實習(三),6,選修,行銷四乙,"(三)00     未排教室 李悅端,丁美靜",60,2,此門課程為專業實習課程，需簽訂三方合約；未簽約不得選課。
689,策略行銷管理,3,選修,行銷四乙,(三)02-04 人B117A 丁美靜,40,14,若預選未選上，仍欲選此門課，請務必於開學第一週至教室找授課老師登記，以免影響自身選課權益。
690,機器學習與Python行銷數據分析,3,選修,行銷四乙,(五)06-08 紀104 周進華,60,46,此門課程須自備筆電。
691,全球在地化與品牌行銷,3,必修,行銷碩一,(三)06-08 商406 簡士超,25,19, 
692,遊戲化與商業模式創新,3,必修,行銷碩一,(四)06-08 商705 楊志堅,25,18, 
693,數位行銷策略與工具,3,必修,行銷碩一,(二)06-08 商701 葉俊亨,25,19, 
694,說故事的魔法(二),3,選修,行銷碩一,(五)08-10 商705 王怡婷,10,12,
695,Python數據分析與行銷決策,3,選修,行銷碩一,(一)06-08 商701 周進華,20,8,此門課程同學需自備筆電。
696,碩士論文,0,必修,行銷碩二,(六)00     商705 李元恕,25,15, 
697,策略分析與競爭優勢,3,選修,行銷碩二,"(三)02-04 商701 賴志峰,林豐智",12,7,
698,數位社群行銷策略,3,選修,行銷碩二,(四)06-08 商701 林宏儒,10,4, 
624,商學理論與應用,3,必修,商學博一學位學程,"(六)02-04 商706 許士軍,翁慈青,沈政安",30,19,限商學博士學位學程學生修習
625,產業創新與發展趨勢,3,選修,商學博一學位學程,"(六)06-08 商706 許茂新,林豐智",30,19,限商學博士學位學程學生修習
626,田野調查與實作,3,必修,商學博二學位學程,(六)06-08 商808A 翁慈青,30,18,限商學博士學位學程學生修習
627,台灣產業問題研討,3,必修,商學博二學位學程,"(六)02-04 商704 高承恕,佘日新,邱世寬",30,20,限商學博士學位學程學生修習
628,獨立研究(二),4,必修,商學博三學位學程,"(日)07-10 未排教室 賴文祥,丁美靜,林豐智,林哲彥,張森河,李元恕,吳廣文,江向才,吳肇展,翁慈青",30,22,限商學博士學位學程學生修習
590,法律經濟學(二),2,必修,財法碩一法律學組,(四)03-04 商613(財法所會議室) 林問一,30,2, 
591,法律倫理專題講座(二),1,必修,財法碩一法律學組,(四)07     商105(實習法庭) 林廷機,10,2, 
592,法學英文（二）,2,必修,財法碩一法律學組,(三)07-08 商703 葉德輝,30,4, 
593,公司治理專題研究,2,選修,財法碩一法律學組,(三)09-10 商613(財法所會議室) 林問一,30,9,
594,國際企業專題研究,2,選修,財法碩一法律學組,(四)01-02 商703 袁義昕,30,12,
595,原住民族法,2,選修,財法碩一法律學組,(五)07-08 忠B02多功能教室 林孟玲,30,5,
596,民法債篇總論,2,必修,財法碩一法律專業組,(四)03-04 商703 袁義昕,30,21, 
597,民法物權,2,必修,財法碩一法律專業組,(三)11-12 商703 葉德輝,30,25, 
598,行政法總論,2,必修,財法碩一法律專業組,(二)03-04 商613(財法所會議室) 林孟玲,30,13, 
599,刑法分則,2,必修,財法碩一法律專業組,(三)07-08 商613(財法所會議室) 楊廼軒,30,17, 
600,專業法學英文(二),2,必修,財法碩一法律專業組,(二)01-02 商613(財法所會議室) 林廷機,30,10, 
601,勞動社會法,2,選修,財法碩一法律專業組,(四)11-12 商105(實習法庭) 曹宗鼎,30,14,
602,實用法學英文(二),2,必修,財法專碩一,(一)11-12 商613(財法所會議室) 林廷機,30,16, 
603,法律與財經分析（二）,2,必修,財法專碩一,(六)01-02 商613(財法所會議室) 林問一,30,13, 
604,法律倫理實務（二）,1,必修,財法專碩一,(一)13     商613(財法所會議室) 林廷機,30,16, 
605,WTO國際經貿法專題,2,選修,財法專碩一,(日)07-08 商613(財法所會議室) 林俊宏,30,11,
606,智慧財產權管理與授權,2,選修,財法專碩一,(六)03-04 商613(財法所會議室) 葉德輝,30,14,
607,財稅法,2,選修,財法專碩一,(六)07-08 商613(財法所會議室) 袁義昕,30,8,
608,碩士論文,0,必修,財法碩二法律學組,(日)01     未排教室,50,22, 
609,企業併購專題研究,2,選修,財法碩二法律學組,(三)07-08 商105(實習法庭) 袁義昕,30,11,
610,金融商品與交易制度,3,選修,財法碩二法律學組,(三)02-04 商613(財法所會議室) 林問一,30,13,
611,國際投資法專題研究,2,選修,財法碩二法律學組,(一)09-10 商703 林俊宏,30,27,
612,國際商務仲裁,2,選修,財法碩二法律學組,(一)07-08 商703 林俊宏,30,27,
613,民事訴訟法(二),2,必修,財法碩二法律專業組,(六)06-07 商105(實習法庭) 張升星,30,16, 
614,刑事訴訟法(二),2,必修,財法碩二法律專業組,(二)03-04 商703 楊廼軒,30,11, 
615,法律經濟學(二),2,必修,財法碩二法律專業組,(四)03-04 商613(財法所會議室) 林問一,30,11, 
616,法律倫理專題講座(二),1,必修,財法碩二法律專業組,(四)08     商105(實習法庭) 林廷機,20,11, 
617,實習法庭(二),1,必修,財法碩二法律專業組,(六)08     商105(實習法庭) 張升星,30,14, 
618,碩士論文,0,必修,財法專碩二,(日)01     未排教室,50,37, 
619,獨立研究(二),1,選修,財法專碩二,(日)02     未排教室 林哲彥,30,11,
620,民事訴訟法及民事訴訟實務,2,選修,財法專碩二,(六)09-10 商105(實習法庭) 張升星,30,9,
621,刑事訴訟法及刑事訴訟實務,2,選修,財法專碩二,(六)07-08 商703 楊廼軒,30,13,
622,證券交易法理論與實務,2,選修,財法專碩二,(六)03-04 商703 袁義昕,30,18,
623,法律解釋方法與法學論文撰寫,2,選修,財法專碩二,(六)01-02 商703 林孟玲,30,12,
608,碩士論文,0,必修,財法碩三法律專業組,(日)01     未排教室,50,22, 
629,班級活動,0,必修,國企一學位學程,(三)10     商107 李月仙,66,65,For BIBA students only
630,體育(二),1,必修,國企一學位學程,(四)08-09 體131B(田徑場) 黃嘉君,60,59,課程內容：足球/游泳，上課地點：田徑場/游泳池
631,中文思辨與表達(二),2,必修,國企一學位學程,(一)03-04 商107 呂芮慈,60,28,For BIBA students only
632,商業智慧應用,3,必修,國企一學位學程,(二)08-10 商409 李月仙,90,90,For BIBA students only
633,創意思考,1,必修,國企一學位學程,(一)06-07 商107 黃馨慧,69,68,1. For BIBA students only. 
,CB25110,50936,001,,,,,
634,會計學(二),3,必修,國企一學位學程,(四)02-04 商409 邱安安,80,66,1. For BIBA students only.  
,CB25110,51901,001,,,,,
635,會計學(二)實習,0,必修,國企一學位學程,(三)08-09 商107 李宏毅,80,66,1. For BIBA students only. 
,CB25110,51951,001,,,,,
636,經濟學(二),3,必修,國企一學位學程,(三)02-04 商409 秦國軒,80,71,1. For BIBA students only. 
,CB25110,57552,001,,,,,
637,經濟學(二)實習,0,必修,國企一學位學程,(一)08-09 商107 陳舜華,80,71,1. For BIBA students only. 
,CB25110,57554,001,,,,,
638,商業書報導讀,3,選修,國企一學位學程,(五)02-04 商409 莫利斯,80,48,For BIBA students only
639,簡報技巧與溝通,3,選修,國企一學位學程,(二)02-04 商409 牟德明,80,59,For BIBA students only
640,班級活動,0,必修,國企二學位學程,(四)09     商409 陳睿昱,60,55,For BIBA students only
641,科技管理,3,必修,國企二學位學程,(四)06-08 商409 陳睿昱,80,64,For BIBA students only
642,國際觀與全球視野,1,必修,國企二學位學程,(二)06     商409 陳睿昱,80,65,For BIBA students only
643,國際物流管理,3,必修,國企二學位學程,(四)02-04 商107 陳鴻麒,80,68,For BIBA students only
644,資料科學商管應用,3,必修,國企二學位學程,(一)06-08 商301(電腦實習室) 鍾冬川,68,59,For BIBA students only
645,國際經貿專題,3,選修,國企二學位學程,(一)02-04 商409 牟德明,90,77,For BIBA students only
646,國際經營個案研討,3,選修,國企二學位學程,"(三)06-08 資電511 吳廣文,唐運佳",65,54,For BIBA students only
705,班級活動,0,必修,商學進修一學位學程甲班,(三)14     商205 吳清池,60,36, 
706,中文思辨與表達(二),2,必修,商學進修一學位學程甲班,(一)11-12 商404 蘇哲儀,72,52, 
707,行銷管理,3,必修,商學進修一學位學程甲班,(三)11-13 商205 陳亭廷,60,42, 
708,組織行為,3,必修,商學進修一學位學程甲班,(二)11-13 商401 林采霏,97,91, 
709,統籌科目實習(二),0,必修,商學進修一學位學程甲班,(二)14     商103 賴家蓁,60,39, 
710,會計學(二),3,必修,商學進修一學位學程甲班,(四)11-13 商103 林書賢,60,39, 
708,組織行為,3,必修,商學進修一學位學程乙班,(二)11-13 商401 林采霏,97,91, 
711,班級活動,0,必修,商學進修一學位學程乙班,(三)14     商204 王文聖,60,45, 
712,中文思辨與表達(二),2,必修,商學進修一學位學程乙班,"(一)11-12 商408 洪英雪,廖崇斐",80,46, 
713,行銷管理,3,必修,商學進修一學位學程乙班,(四)11-13 商203 陳亭廷,60,53, 
714,統籌科目實習(二),0,必修,商學進修一學位學程乙班,(四)14     商203 李宏毅,60,49, 
715,會計學(二),3,必修,商學進修一學位學程乙班,(三)11-13 商204 何采縈,60,49, 
716,班級活動,0,必修,商學進修二學位學程甲班,(三)14     商202 鄭妃君,60,52, 
717,商事法,3,必修,商學進修二學位學程甲班,"(五)11-13 商203 林哲彥,楊廼軒",75,70, 
718,財務報表分析,3,必修,商學進修二學位學程甲班,(二)11-13 商204 吳清池,70,60, 
719,組織行為,3,必修,商學進修二學位學程甲班,(三)11-13 商202 鄭妃君,65,63, 
720,創意思考,1,必修,商學進修二學位學程甲班,(一)11-12 商403 陳香延,60,59,前半學期集中密集上課，時間：2/13～4/12，選課後務必到網路教室iLearn確認上課日期。
721,資料科學商管應用,3,必修,商學進修二學位學程甲班,(四)11-13 商301(電腦實習室) 吳清池,65,62, 
722,班級活動,0,必修,商學進修二學位學程乙班,(三)14     商206 陳亭廷,60,58, 
723,商事法,3,必修,商學進修二學位學程乙班,(五)11-13 商206 林孟玲,75,69, 
724,財務報表分析,3,必修,商學進修二學位學程乙班,(三)11-13 商206 吳清池,70,57, 
725,組織行為,3,必修,商學進修二學位學程乙班,(四)11-13 商204 鄭妃君,65,65, 
726,創意思考,1,必修,商學進修二學位學程乙班,(一)11-12 商403 陳香延,60,55,後半學期集中密集上課，時間：4/14～6/9，選課後務必到網路教室iLearn確認上課日期。
727,資料科學商管應用,3,必修,商學進修二學位學程乙班,(二)11-13 行政二館104-電腦實習室 鄧天強,60,60, 
728,人力資源管理,3,必修,商學進修三學位學程甲班,(三)11-13 忠307 鄭孟育,120,107, 
729,成本與管理會計,3,必修,商學進修三學位學程甲班,(四)11-13 商205 吳周燕,70,57, 
730,策略管理,3,必修,商學進修三學位學程甲班,(二)11-13 商305 林喬偉,68,53, 
733,人工智慧概論,3,選修,商學進修三學位學程甲班,(一)06-08 資電B13(電腦實習室) 鄭妃君,43,41, 
734,服務創新與行銷,3,選修,商學進修三學位學程甲班,(五)11-13 商302 林筱淇,80,62, 
735,風險管理,3,選修,商學進修三學位學程甲班,(一)11-13 商204 張吉宏,80,81,
728,人力資源管理,3,必修,商學進修三學位學程乙班,(三)11-13 忠307 鄭孟育,120,107, 
731,成本與管理會計,3,必修,商學進修三學位學程乙班,(二)11-13 商302 林書賢,70,78, 
